127.0.0.1 - - [31/Oct/2013:09:11:20 +0530] "GET / HTTP/1.1" 404 955
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Str.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_StrArray.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Authorization.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Contact.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Content_Type.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_CSeq.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_RAck.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Refer_Sub.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Session_Expires.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Subscription_State.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Via.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_WWW_Authenticate.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/transactions/tsip_transac_ict.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/transactions/tsip_transac_ist.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/transactions/tsip_transac_layer.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/transactions/tsip_transac_nict.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/transactions/tsip_transac_nist.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinyMEDIA/src/tmedia_webrtc4all.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinyMEDIA/src/tmedia_defaults.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinyMEDIA/src/tmedia_session.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/headers/tsdp_header_A.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/headers/tsdp_header_C.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/headers/tsdp_header_M.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/headers/tsdp_header_O.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/headers/tsdp_header_Str.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/headers/tsdp_header_V.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/tsdp_parser_message.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_generic__message.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_generic__publish.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:41:00 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_generic__subscribe.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_invite__client.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_invite__ect.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:41:00 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_invite__hold.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_invite__server.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_invite__timers.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_NameAddrArray.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:41:00 +0530] "GET /WebRTC_presentation/sipml5/src/tinyMEDIA/src/tmedia_session_jsep.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinyMEDIA/src/tmedia_session_roap.js?svn=20 HTTP/1.1" 304 -
10.1.5.12 - - [31/Oct/2013:11:40:59 +0530] "GET /WebRTC_presentation/sipml5/src/tinyMEDIA/src/tmedia_session_ghost.js?svn=20 HTTP/1.1" 304 -
10.1.5.44 - - [31/Oct/2013:11:41:37 +0530] "GET /WebRTC_presentation/sipml5/callim.jsp?ip=10.1.5.8&name=alice&privateIdentity=sip:alice@tcs.com&realm=tcs.com&ToCallName=bob HTTP/1.1" 200 74461
10.1.5.44 - - [31/Oct/2013:11:41:37 +0530] "GET /WebRTC_presentation/CreateUserServlet1?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.44 - - [31/Oct/2013:11:41:40 +0530] "GET /WebRTC_presentation/sipml5/sounds/ringtone.wav HTTP/1.1" 206 1
10.1.5.44 - - [31/Oct/2013:11:41:40 +0530] "GET /WebRTC_presentation/sipml5/sounds/dtmf.wav HTTP/1.1" 200 1658
10.1.5.44 - - [31/Oct/2013:11:41:40 +0530] "GET /WebRTC_presentation/sipml5/sounds/ringbacktone.wav HTTP/1.1" 200 44158
10.1.5.44 - - [31/Oct/2013:11:41:41 +0530] "GET /WebRTC_presentation/sipml5/sounds/ringtone.wav HTTP/1.1" 200 282696
10.1.5.44 - - [31/Oct/2013:11:41:50 +0530] "GET /WebRTC_presentation/sipml5/callim.jsp?ip=10.1.5.8&name=alice&privateIdentity=sip:alice@tcs.com&realm=tcs.com&ToCallName=bob HTTP/1.1" 200 74461
10.1.5.44 - - [31/Oct/2013:11:41:50 +0530] "GET /WebRTC_presentation/CreateUserServlet1?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.44 - - [31/Oct/2013:11:41:50 +0530] "GET /WebRTC_presentation/sipml5/sounds/ringtone.wav HTTP/1.1" 206 1
10.1.5.44 - - [31/Oct/2013:11:41:51 +0530] "GET /WebRTC_presentation/sipml5/sounds/ringbacktone.wav HTTP/1.1" 200 44158
10.1.5.44 - - [31/Oct/2013:11:41:51 +0530] "GET /WebRTC_presentation/sipml5/sounds/dtmf.wav HTTP/1.1" 200 1658
10.1.5.44 - - [31/Oct/2013:11:41:51 +0530] "GET /WebRTC_presentation/sipml5/sounds/ringtone.wav HTTP/1.1" 200 282696
10.1.5.44 - - [31/Oct/2013:11:42:07 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 16702
10.1.5.44 - - [31/Oct/2013:11:42:07 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.44 - - [31/Oct/2013:11:42:08 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.44 - - [31/Oct/2013:11:42:08 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:cred@tcs.com&action=getProfilePic HTTP/1.1" 200 2020
10.1.5.44 - - [31/Oct/2013:11:42:08 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testd@tcs.com&action=getProfilePic HTTP/1.1" 200 6381
10.1.5.44 - - [31/Oct/2013:11:42:07 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.44 - - [31/Oct/2013:11:42:08 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testc@tcs.com&action=getProfilePic HTTP/1.1" 200 204628
10.1.5.44 - - [31/Oct/2013:11:42:08 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testm@tcs.com&action=getProfilePic HTTP/1.1" 200 393037
10.1.5.42 - - [31/Oct/2013:11:42:13 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 4879
10.1.5.42 - - [31/Oct/2013:11:42:13 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.42 - - [31/Oct/2013:11:42:13 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.12 - - [31/Oct/2013:11:42:29 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.12 - - [31/Oct/2013:11:42:29 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.12 - - [31/Oct/2013:11:42:29 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.12 - - [31/Oct/2013:11:42:30 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.44 - - [31/Oct/2013:11:42:48 +0530] "GET /WebRTC_presentation/sipml5/sounds/ringtone.wav HTTP/1.1" 206 1
10.1.5.44 - - [31/Oct/2013:11:42:48 +0530] "GET /WebRTC_presentation/sipml5/sounds/dtmf.wav HTTP/1.1" 200 1658
10.1.5.44 - - [31/Oct/2013:11:42:48 +0530] "GET /WebRTC_presentation/sipml5/sounds/ringbacktone.wav HTTP/1.1" 200 44158
10.1.5.44 - - [31/Oct/2013:11:42:48 +0530] "GET /WebRTC_presentation/sipml5/sounds/ringtone.wav HTTP/1.1" 200 282696
10.1.5.42 - - [31/Oct/2013:11:43:43 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 4879
10.1.5.42 - - [31/Oct/2013:11:43:43 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.42 - - [31/Oct/2013:11:43:44 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.12 - - [31/Oct/2013:11:43:58 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.12 - - [31/Oct/2013:11:43:59 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.12 - - [31/Oct/2013:11:43:59 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.12 - - [31/Oct/2013:11:43:59 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.42 - - [31/Oct/2013:11:45:13 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 4879
10.1.5.42 - - [31/Oct/2013:11:45:13 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.42 - - [31/Oct/2013:11:45:14 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.12 - - [31/Oct/2013:11:45:28 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.12 - - [31/Oct/2013:11:45:28 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.12 - - [31/Oct/2013:11:45:28 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.12 - - [31/Oct/2013:11:45:28 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.42 - - [31/Oct/2013:11:46:43 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 4879
10.1.5.42 - - [31/Oct/2013:11:46:43 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.42 - - [31/Oct/2013:11:46:44 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.12 - - [31/Oct/2013:11:46:57 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.12 - - [31/Oct/2013:11:46:57 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.12 - - [31/Oct/2013:11:46:57 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.12 - - [31/Oct/2013:11:46:57 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.42 - - [31/Oct/2013:11:48:13 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 4879
10.1.5.42 - - [31/Oct/2013:11:48:14 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.42 - - [31/Oct/2013:11:48:13 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.12 - - [31/Oct/2013:11:48:27 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.12 - - [31/Oct/2013:11:48:27 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.12 - - [31/Oct/2013:11:48:27 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.12 - - [31/Oct/2013:11:48:27 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.42 - - [31/Oct/2013:11:49:43 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 4879
10.1.5.42 - - [31/Oct/2013:11:49:43 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.42 - - [31/Oct/2013:11:49:44 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.12 - - [31/Oct/2013:11:49:57 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.12 - - [31/Oct/2013:11:49:57 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.12 - - [31/Oct/2013:11:49:57 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.12 - - [31/Oct/2013:11:49:57 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.42 - - [31/Oct/2013:11:51:13 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 4879
10.1.5.42 - - [31/Oct/2013:11:51:13 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.42 - - [31/Oct/2013:11:51:14 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.12 - - [31/Oct/2013:11:51:26 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.12 - - [31/Oct/2013:11:51:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.12 - - [31/Oct/2013:11:51:27 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.12 - - [31/Oct/2013:11:51:27 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.42 - - [31/Oct/2013:11:52:44 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 4879
10.1.5.42 - - [31/Oct/2013:11:52:44 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.42 - - [31/Oct/2013:11:52:44 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.12 - - [31/Oct/2013:11:52:56 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.12 - - [31/Oct/2013:11:52:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.12 - - [31/Oct/2013:11:52:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.12 - - [31/Oct/2013:11:52:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.42 - - [31/Oct/2013:11:54:13 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 4879
10.1.5.42 - - [31/Oct/2013:11:54:13 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.42 - - [31/Oct/2013:11:54:14 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.12 - - [31/Oct/2013:11:54:26 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.12 - - [31/Oct/2013:11:54:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.12 - - [31/Oct/2013:11:54:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.12 - - [31/Oct/2013:11:54:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.44 - - [31/Oct/2013:11:54:40 +0530] "GET /WebRTC_presentation HTTP/1.1" 302 -
10.1.5.44 - - [31/Oct/2013:11:54:40 +0530] "GET /WebRTC_presentation/start HTTP/1.1" 302 -
10.1.5.44 - - [31/Oct/2013:11:54:40 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6248
10.1.5.44 - - [31/Oct/2013:11:54:42 +0530] "GET /favicon.ico HTTP/1.1" 404 988
10.1.5.44 - - [31/Oct/2013:11:55:20 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.44 - - [31/Oct/2013:11:55:20 +0530] "GET /WebRTC_presentation/loginsession?name=alice&pvt=sip:alice@tcs.com&pub=alice&pass=alice&realm=tcs.com&serverip=10.1.5.8 HTTP/1.1" 302 -
10.1.5.44 - - [31/Oct/2013:11:55:20 +0530] "GET /WebRTC_presentation/pageone/home.jsp HTTP/1.1" 200 10247
10.1.5.44 - - [31/Oct/2013:11:55:20 +0530] "GET /WebRTC_presentation/pageone/vaibhav.css HTTP/1.1" 304 -
10.1.5.44 - - [31/Oct/2013:11:55:20 +0530] "GET /WebRTC_presentation/pageone/images/cred.png HTTP/1.1" 304 -
10.1.5.44 - - [31/Oct/2013:11:55:20 +0530] "GET /WebRTC_presentation/pageone/images/alice.png HTTP/1.1" 304 -
10.1.5.44 - - [31/Oct/2013:11:55:20 +0530] "GET /WebRTC_presentation/pageone/images/services/logo-design-and-branding_blue.png HTTP/1.1" 304 -
10.1.5.44 - - [31/Oct/2013:11:55:20 +0530] "GET /WebRTC_presentation/pageone/images/services/webdesign_blue.png HTTP/1.1" 304 -
10.1.5.44 - - [31/Oct/2013:11:55:20 +0530] "GET /WebRTC_presentation/pageone/images/services/webdevelopment_blue.png HTTP/1.1" 304 -
10.1.5.44 - - [31/Oct/2013:11:55:20 +0530] "GET /WebRTC_presentation/pageone/images/services/seo-services_blue.png HTTP/1.1" 304 -
10.1.5.44 - - [31/Oct/2013:11:55:21 +0530] "GET /WebRTC_presentation/pageone/images/section-sep.png HTTP/1.1" 304 -
10.1.5.44 - - [31/Oct/2013:11:55:21 +0530] "GET /WebRTC_presentation/sipml5/callim.jsp?ip=10.1.5.8&name=alice&privateIdentity=sip:alice@tcs.com&realm=tcs.com HTTP/1.1" 200 74462
10.1.5.44 - - [31/Oct/2013:11:55:21 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 16702
10.1.5.44 - - [31/Oct/2013:11:55:21 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.44 - - [31/Oct/2013:11:55:21 +0530] "GET /WebRTC_presentation/pageone/images/iconphone.png HTTP/1.1" 304 -
10.1.5.44 - - [31/Oct/2013:11:55:21 +0530] "GET /WebRTC_presentation/pageone/images/iconbook.png HTTP/1.1" 304 -
10.1.5.44 - - [31/Oct/2013:11:55:21 +0530] "GET /WebRTC_presentation/pageone/images/iconmenu.png HTTP/1.1" 304 -
10.1.5.44 - - [31/Oct/2013:11:55:21 +0530] "GET /WebRTC_presentation/pageone/images/iconstar.png HTTP/1.1" 304 -
10.1.5.44 - - [31/Oct/2013:11:55:21 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.44 - - [31/Oct/2013:11:55:21 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:cred@tcs.com&action=getProfilePic HTTP/1.1" 200 2020
10.1.5.44 - - [31/Oct/2013:11:55:22 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testd@tcs.com&action=getProfilePic HTTP/1.1" 200 6381
10.1.5.44 - - [31/Oct/2013:11:55:22 +0530] "GET /WebRTC_presentation/CreateUserServlet1?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.44 - - [31/Oct/2013:11:55:21 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.44 - - [31/Oct/2013:11:55:21 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testc@tcs.com&action=getProfilePic HTTP/1.1" 200 204628
10.1.5.44 - - [31/Oct/2013:11:55:22 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testm@tcs.com&action=getProfilePic HTTP/1.1" 200 393037
10.1.5.44 - - [31/Oct/2013:11:55:22 +0530] "GET /WebRTC_presentation/sipml5/presentation_server_config.txt HTTP/1.1" 304 -
10.1.5.44 - - [31/Oct/2013:11:55:24 +0530] "GET /WebRTC_presentation/sipml5/sounds/dtmf.wav HTTP/1.1" 200 1658
10.1.5.44 - - [31/Oct/2013:11:55:24 +0530] "GET /WebRTC_presentation/sipml5/sounds/ringbacktone.wav HTTP/1.1" 200 44158
10.1.5.44 - - [31/Oct/2013:11:55:25 +0530] "GET /WebRTC_presentation/sipml5/sounds/ringtone.wav HTTP/1.1" 200 282696
10.1.5.44 - - [31/Oct/2013:11:55:25 +0530] "GET /WebRTC_presentation/sipml5/sounds/ringtone.wav HTTP/1.1" 200 282696
10.1.5.42 - - [31/Oct/2013:11:55:44 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 4879
